 Total solar irradiance (W/m2)
 -----------------------------
    year   365-day mean
  2007.375  1360.5684
  2007.378  1360.5699
  2007.380  1360.5712
  2007.383  1360.5720
  2007.386  1360.5724
  2007.388  1360.5720
  2007.391  1360.5717
  2007.394  1360.5714
  2007.396  1360.5713
  2007.399  1360.5709
  2007.402  1360.5707
  2007.405  1360.5704
  2007.407  1360.5701
  2007.410  1360.5696
  2007.413  1360.5693
  2007.415  1360.5693
  2007.418  1360.5697
  2007.421  1360.5699
  2007.423  1360.5703
  2007.426  1360.5704
  2007.429  1360.5703
  2007.431  1360.5699
  2007.434  1360.5697
  2007.437  1360.5696
  2007.439  1360.5698
  2007.442  1360.5704
  2007.445  1360.5712
  2007.448  1360.5723
  2007.450  1360.5732
  2007.453  1360.5739
  2007.456  1360.5745
  2007.458  1360.5750
  2007.461  1360.5754
  2007.464  1360.5757
  2007.466  1360.5757
  2007.469  1360.5757
  2007.472  1360.5756
  2007.474  1360.5754
  2007.477  1360.5753
  2007.480  1360.5748
  2007.482  1360.5743
  2007.485  1360.5739
  2007.488  1360.5735
  2007.490  1360.5730
  2007.493  1360.5725
  2007.496  1360.5720
  2007.501  1360.5715
  2007.504  1360.5710
  2007.507  1360.5706
  2007.509  1360.5707
  2007.512  1360.5713
  2007.515  1360.5723
  2007.517  1360.5736
  2007.520  1360.5750
  2007.523  1360.5760
  2007.526  1360.5771
  2007.528  1360.5779
  2007.531  1360.5785
  2007.534  1360.5789
  2007.536  1360.5791
  2007.539  1360.5790
  2007.542  1360.5786
  2007.544  1360.5782
  2007.547  1360.5779
  2007.550  1360.5776
  2007.552  1360.5774
  2007.555  1360.5769
  2007.558  1360.5764
  2007.560  1360.5760
  2007.563  1360.5756
  2007.566  1360.5752
  2007.568  1360.5747
  2007.571  1360.5743
  2007.574  1360.5741
  2007.577  1360.5737
  2007.579  1360.5736
  2007.582  1360.5739
  2007.585  1360.5743
  2007.587  1360.5751
  2007.590  1360.5762
  2007.593  1360.5773
  2007.595  1360.5782
  2007.598  1360.5789
  2007.601  1360.5793
  2007.604  1360.5795
  2007.606  1360.5796
  2007.609  1360.5797
  2007.612  1360.5796
  2007.614  1360.5795
  2007.617  1360.5791
  2007.620  1360.5787
  2007.622  1360.5785
  2007.625  1360.5781
  2007.628  1360.5778
  2007.630  1360.5771
  2007.633  1360.5765
  2007.636  1360.5759
  2007.638  1360.5756
  2007.641  1360.5752
  2007.644  1360.5750
  2007.646  1360.5747
  2007.649  1360.5743
  2007.652  1360.5740
  2007.655  1360.5739
  2007.657  1360.5737
  2007.660  1360.5737
  2007.663  1360.5737
  2007.665  1360.5739
  2007.668  1360.5739
  2007.671  1360.5737
  2007.673  1360.5737
  2007.676  1360.5735
  2007.679  1360.5734
  2007.681  1360.5732
  2007.684  1360.5731
  2007.687  1360.5730
  2007.689  1360.5729
  2007.692  1360.5728
  2007.695  1360.5725
  2007.698  1360.5724
  2007.700  1360.5721
  2007.703  1360.5720
  2007.706  1360.5719
  2007.708  1360.5717
  2007.711  1360.5715
  2007.714  1360.5713
  2007.716  1360.5710
  2007.719  1360.5707
  2007.722  1360.5702
  2007.724  1360.5699
  2007.727  1360.5696
  2007.730  1360.5692
  2007.732  1360.5684
  2007.735  1360.5673
  2007.738  1360.5660
  2007.740  1360.5649
  2007.743  1360.5641
  2007.746  1360.5635
  2007.751  1360.5632
  2007.754  1360.5634
  2007.757  1360.5635
  2007.759  1360.5635
  2007.762  1360.5635
  2007.765  1360.5635
  2007.767  1360.5632
  2007.770  1360.5631
  2007.773  1360.5629
  2007.776  1360.5627
  2007.778  1360.5626
  2007.781  1360.5624
  2007.784  1360.5621
  2007.786  1360.5620
  2007.789  1360.5618
  2007.792  1360.5615
  2007.794  1360.5614
  2007.797  1360.5613
  2007.800  1360.5614
  2007.802  1360.5614
  2007.805  1360.5615
  2007.808  1360.5618
  2007.810  1360.5619
  2007.813  1360.5623
  2007.816  1360.5624
  2007.818  1360.5626
  2007.821  1360.5629
  2007.824  1360.5634
  2007.827  1360.5641
  2007.829  1360.5651
  2007.832  1360.5660
  2007.835  1360.5669
  2007.837  1360.5673
  2007.840  1360.5674
  2007.843  1360.5671
  2007.845  1360.5668
  2007.848  1360.5664
  2007.851  1360.5662
  2007.854  1360.5662
  2007.856  1360.5660
  2007.859  1360.5660
  2007.862  1360.5659
  2007.864  1360.5657
  2007.867  1360.5654
  2007.870  1360.5654
  2007.872  1360.5657
  2007.875  1360.5658
  2007.878  1360.5660
  2007.880  1360.5662
  2007.883  1360.5664
  2007.886  1360.5667
  2007.888  1360.5665
  2007.891  1360.5665
  2007.894  1360.5662
  2007.896  1360.5660
  2007.899  1360.5660
  2007.902  1360.5659
  2007.905  1360.5657
  2007.907  1360.5653
  2007.910  1360.5649
  2007.913  1360.5645
  2007.918  1360.5638
  2007.921  1360.5634
  2007.923  1360.5630
  2007.926  1360.5627
  2007.929  1360.5627
  2007.931  1360.5625
  2007.934  1360.5623
  2007.937  1360.5618
  2007.939  1360.5610
  2007.942  1360.5603
  2007.945  1360.5594
  2007.948  1360.5587
  2007.950  1360.5582
  2007.953  1360.5582
  2007.956  1360.5581
  2007.958  1360.5581
  2007.961  1360.5581
  2007.964  1360.5582
  2007.966  1360.5582
  2007.969  1360.5582
  2007.972  1360.5582
  2007.974  1360.5582
  2007.977  1360.5583
  2007.980  1360.5582
  2007.982  1360.5583
  2007.985  1360.5581
  2007.988  1360.5580
  2007.990  1360.5579
  2007.993  1360.5575
  2007.996  1360.5573
  2007.999  1360.5570
  2008.001  1360.5568
  2008.004  1360.5564
  2008.007  1360.5558
  2008.009  1360.5553
  2008.012  1360.5546
  2008.015  1360.5540
  2008.017  1360.5536
  2008.020  1360.5535
  2008.023  1360.5538
  2008.026  1360.5543
  2008.028  1360.5551
  2008.031  1360.5554
  2008.034  1360.5558
  2008.036  1360.5560
  2008.039  1360.5560
  2008.042  1360.5558
  2008.044  1360.5554
  2008.047  1360.5552
  2008.050  1360.5551
  2008.052  1360.5551
  2008.055  1360.5551
  2008.058  1360.5549
  2008.060  1360.5547
  2008.063  1360.5544
  2008.066  1360.5541
  2008.068  1360.5536
  2008.071  1360.5530
  2008.074  1360.5525
  2008.077  1360.5520
  2008.079  1360.5515
  2008.082  1360.5510
  2008.085  1360.5507
  2008.087  1360.5502
  2008.090  1360.5497
  2008.093  1360.5493
  2008.095  1360.5491
  2008.098  1360.5490
  2008.101  1360.5488
  2008.104  1360.5487
  2008.106  1360.5486
  2008.109  1360.5485
  2008.112  1360.5482
  2008.114  1360.5480
  2008.117  1360.5476
  2008.120  1360.5474
  2008.122  1360.5472
  2008.125  1360.5471
  2008.128  1360.5470
  2008.130  1360.5469
  2008.133  1360.5468
  2008.136  1360.5465
  2008.138  1360.5463
  2008.141  1360.5460
  2008.144  1360.5457
  2008.146  1360.5454
  2008.149  1360.5453
  2008.152  1360.5452
  2008.155  1360.5450
  2008.157  1360.5449
  2008.160  1360.5447
  2008.168  1360.5443
  2008.171  1360.5441
  2008.173  1360.5441
  2008.176  1360.5441
  2008.179  1360.5441
  2008.181  1360.5441
  2008.184  1360.5439
  2008.187  1360.5441
  2008.189  1360.5442
  2008.192  1360.5443
  2008.195  1360.5444
  2008.198  1360.5444
  2008.200  1360.5444
  2008.203  1360.5443
  2008.206  1360.5443
  2008.208  1360.5441
  2008.211  1360.5439
  2008.214  1360.5437
  2008.216  1360.5435
  2008.219  1360.5432
  2008.222  1360.5428
  2008.224  1360.5426
  2008.227  1360.5421
  2008.230  1360.5419
  2008.232  1360.5416
  2008.235  1360.5415
  2008.238  1360.5415
  2008.240  1360.5414
  2008.243  1360.5411
  2008.246  1360.5411
  2008.249  1360.5411
  2008.251  1360.5410
  2008.254  1360.5410
  2008.257  1360.5410
  2008.259  1360.5411
  2008.262  1360.5413
  2008.265  1360.5414
  2008.267  1360.5414
  2008.270  1360.5413
  2008.273  1360.5413
  2008.276  1360.5413
  2008.278  1360.5411
  2008.281  1360.5410
  2008.284  1360.5409
  2008.286  1360.5408
  2008.289  1360.5408
  2008.292  1360.5408
  2008.294  1360.5406
  2008.297  1360.5406
  2008.300  1360.5405
  2008.302  1360.5404
  2008.305  1360.5402
  2008.308  1360.5399
  2008.310  1360.5398
  2008.313  1360.5397
  2008.316  1360.5397
  2008.318  1360.5397
  2008.321  1360.5396
  2008.324  1360.5396
  2008.327  1360.5397
  2008.329  1360.5397
  2008.335  1360.5398
  2008.337  1360.5400
  2008.340  1360.5400
  2008.343  1360.5400
  2008.345  1360.5400
  2008.348  1360.5403
  2008.351  1360.5404
  2008.354  1360.5405
  2008.356  1360.5406
  2008.359  1360.5408
  2008.362  1360.5408
  2008.364  1360.5409
  2008.367  1360.5408
  2008.370  1360.5406
  2008.372  1360.5405
  2008.375  1360.5405
  2008.378  1360.5405
  2008.380  1360.5404
  2008.383  1360.5403
  2008.386  1360.5402
  2008.388  1360.5399
  2008.391  1360.5398
  2008.394  1360.5397
  2008.396  1360.5397
  2008.399  1360.5397
  2008.402  1360.5397
  2008.405  1360.5397
  2008.407  1360.5396
  2008.410  1360.5396
  2008.413  1360.5396
  2008.415  1360.5394
  2008.418  1360.5394
  2008.421  1360.5394
  2008.423  1360.5393
  2008.426  1360.5393
  2008.429  1360.5392
  2008.431  1360.5391
  2008.434  1360.5388
  2008.437  1360.5386
  2008.439  1360.5386
  2008.442  1360.5387
  2008.445  1360.5389
  2008.448  1360.5392
  2008.450  1360.5396
  2008.453  1360.5394
  2008.456  1360.5389
  2008.458  1360.5382
  2008.461  1360.5377
  2008.464  1360.5376
  2008.466  1360.5376
  2008.469  1360.5375
  2008.472  1360.5375
  2008.474  1360.5375
  2008.477  1360.5375
  2008.480  1360.5375
  2008.482  1360.5376
  2008.485  1360.5376
  2008.488  1360.5377
  2008.490  1360.5378
  2008.493  1360.5380
  2008.496  1360.5382
  2008.501  1360.5383
  2008.504  1360.5381
  2008.507  1360.5376
  2008.509  1360.5371
  2008.512  1360.5365
  2008.515  1360.5358
  2008.517  1360.5353
  2008.520  1360.5348
  2008.523  1360.5342
  2008.526  1360.5337
  2008.528  1360.5331
  2008.531  1360.5326
  2008.534  1360.5320
  2008.536  1360.5317
  2008.539  1360.5317
  2008.542  1360.5319
  2008.544  1360.5320
  2008.547  1360.5321
  2008.550  1360.5322
  2008.552  1360.5325
  2008.555  1360.5327
  2008.558  1360.5330
  2008.560  1360.5331
  2008.563  1360.5332
  2008.566  1360.5332
  2008.568  1360.5333
  2008.571  1360.5334
  2008.574  1360.5336
  2008.577  1360.5334
  2008.579  1360.5332
  2008.582  1360.5328
  2008.585  1360.5325
  2008.587  1360.5321
  2008.590  1360.5317
  2008.593  1360.5314
  2008.595  1360.5311
  2008.598  1360.5306
  2008.601  1360.5303
  2008.604  1360.5300
  2008.606  1360.5298
  2008.609  1360.5297
  2008.612  1360.5297
  2008.614  1360.5297
  2008.617  1360.5299
  2008.620  1360.5300
  2008.622  1360.5302
  2008.625  1360.5303
  2008.628  1360.5305
  2008.630  1360.5308
  2008.633  1360.5310
  2008.636  1360.5310
  2008.638  1360.5311
  2008.641  1360.5312
  2008.644  1360.5312
  2008.646  1360.5312
  2008.649  1360.5311
  2008.652  1360.5308
  2008.655  1360.5305
  2008.657  1360.5303
  2008.660  1360.5299
  2008.663  1360.5298
  2008.665  1360.5295
  2008.668  1360.5293
  2008.671  1360.5291
  2008.673  1360.5288
  2008.676  1360.5287
  2008.679  1360.5286
  2008.681  1360.5284
  2008.684  1360.5284
  2008.687  1360.5286
  2008.689  1360.5286
  2008.692  1360.5287
  2008.695  1360.5288
  2008.698  1360.5289
  2008.700  1360.5289
  2008.703  1360.5291
  2008.706  1360.5292
  2008.708  1360.5292
  2008.711  1360.5292
  2008.714  1360.5292
  2008.716  1360.5292
  2008.719  1360.5293
  2008.722  1360.5292
  2008.724  1360.5291
  2008.727  1360.5289
  2008.730  1360.5293
  2008.732  1360.5298
  2008.735  1360.5304
  2008.738  1360.5309
  2008.740  1360.5312
  2008.743  1360.5312
  2008.746  1360.5310
  2008.751  1360.5306
  2008.754  1360.5303
  2008.757  1360.5300
  2008.759  1360.5297
  2008.762  1360.5295
  2008.765  1360.5297
  2008.767  1360.5298
  2008.770  1360.5298
  2008.773  1360.5298
  2008.776  1360.5299
  2008.778  1360.5302
  2008.781  1360.5302
  2008.784  1360.5302
  2008.786  1360.5302
  2008.789  1360.5303
  2008.792  1360.5302
  2008.794  1360.5300
  2008.797  1360.5299
  2008.800  1360.5295
  2008.802  1360.5292
  2008.805  1360.5287
  2008.808  1360.5283
  2008.810  1360.5277
  2008.813  1360.5271
  2008.816  1360.5265
  2008.818  1360.5260
  2008.821  1360.5256
  2008.824  1360.5251
  2008.827  1360.5249
  2008.829  1360.5247
  2008.832  1360.5245
  2008.835  1360.5245
  2008.837  1360.5248
  2008.840  1360.5249
  2008.843  1360.5249
  2008.845  1360.5250
  2008.848  1360.5251
  2008.851  1360.5253
  2008.854  1360.5255
  2008.856  1360.5259
  2008.859  1360.5262
  2008.862  1360.5267
  2008.864  1360.5270
  2008.867  1360.5271
  2008.870  1360.5271
  2008.872  1360.5271
  2008.875  1360.5272
  2008.878  1360.5273
  2008.880  1360.5276
  2008.883  1360.5275
  2008.886  1360.5272
  2008.888  1360.5270
  2008.891  1360.5267
  2008.894  1360.5266
  2008.896  1360.5265
  2008.899  1360.5265
  2008.902  1360.5265
  2008.905  1360.5264
  2008.907  1360.5265
  2008.910  1360.5265
  2008.913  1360.5266
  2008.918  1360.5267
  2008.921  1360.5269
  2008.923  1360.5270
  2008.926  1360.5273
  2008.929  1360.5276
  2008.931  1360.5280
  2008.934  1360.5283
  2008.937  1360.5288
  2008.939  1360.5292
  2008.942  1360.5295
  2008.945  1360.5297
  2008.948  1360.5298
  2008.950  1360.5298
  2008.953  1360.5299
  2008.956  1360.5299
  2008.958  1360.5298
  2008.961  1360.5295
  2008.964  1360.5293
  2008.966  1360.5292
  2008.969  1360.5291
  2008.972  1360.5289
  2008.974  1360.5288
  2008.977  1360.5288
  2008.980  1360.5288
  2008.982  1360.5289
  2008.985  1360.5291
  2008.988  1360.5293
  2008.990  1360.5294
  2008.993  1360.5297
  2008.996  1360.5299
  2008.999  1360.5302
  2009.001  1360.5303
  2009.004  1360.5304
  2009.007  1360.5305
  2009.009  1360.5303
  2009.012  1360.5302
  2009.015  1360.5303
  2009.017  1360.5303
  2009.020  1360.5305
  2009.023  1360.5308
  2009.026  1360.5309
  2009.028  1360.5310
  2009.031  1360.5310
  2009.034  1360.5308
  2009.036  1360.5308
  2009.039  1360.5306
  2009.042  1360.5306
  2009.044  1360.5305
  2009.047  1360.5305
  2009.050  1360.5305
  2009.052  1360.5305
  2009.055  1360.5306
  2009.058  1360.5306
  2009.060  1360.5308
  2009.063  1360.5310
  2009.066  1360.5312
  2009.068  1360.5316
  2009.071  1360.5320
  2009.074  1360.5322
  2009.077  1360.5325
  2009.079  1360.5328
  2009.082  1360.5331
  2009.085  1360.5332
  2009.087  1360.5333
  2009.090  1360.5336
  2009.093  1360.5336
  2009.095  1360.5336
  2009.098  1360.5336
  2009.101  1360.5334
  2009.104  1360.5332
  2009.106  1360.5331
  2009.109  1360.5330
  2009.112  1360.5328
  2009.114  1360.5328
  2009.117  1360.5328
  2009.120  1360.5327
  2009.122  1360.5326
  2009.125  1360.5326
  2009.128  1360.5326
  2009.130  1360.5326
  2009.133  1360.5327
  2009.136  1360.5328
  2009.138  1360.5328
  2009.141  1360.5328
  2009.144  1360.5331
  2009.146  1360.5333
  2009.149  1360.5336
  2009.152  1360.5338
  2009.155  1360.5341
  2009.157  1360.5343
  2009.168  1360.5345
  2009.171  1360.5347
  2009.173  1360.5348
  2009.176  1360.5352
  2009.179  1360.5352
  2009.181  1360.5352
  2009.184  1360.5352
  2009.187  1360.5350
  2009.189  1360.5349
  2009.192  1360.5349
  2009.195  1360.5348
  2009.198  1360.5347
  2009.200  1360.5345
  2009.203  1360.5345
  2009.206  1360.5345
  2009.208  1360.5347
  2009.211  1360.5348
  2009.214  1360.5349
  2009.216  1360.5350
  2009.219  1360.5350
  2009.222  1360.5352
  2009.224  1360.5353
  2009.227  1360.5355
  2009.230  1360.5358
  2009.232  1360.5359
  2009.235  1360.5360
  2009.238  1360.5361
  2009.240  1360.5365
  2009.243  1360.5369
  2009.246  1360.5372
  2009.249  1360.5376
  2009.251  1360.5381
  2009.254  1360.5383
  2009.257  1360.5387
  2009.259  1360.5388
  2009.262  1360.5388
  2009.265  1360.5388
  2009.267  1360.5387
  2009.270  1360.5387
  2009.273  1360.5387
  2009.276  1360.5386
  2009.278  1360.5386
  2009.281  1360.5386
  2009.284  1360.5388
  2009.286  1360.5388
  2009.289  1360.5388
  2009.292  1360.5387
  2009.294  1360.5387
  2009.297  1360.5387
  2009.300  1360.5387
  2009.302  1360.5388
  2009.305  1360.5391
  2009.308  1360.5394
  2009.310  1360.5398
  2009.313  1360.5402
  2009.316  1360.5405
  2009.318  1360.5406
  2009.321  1360.5408
  2009.324  1360.5406
  2009.327  1360.5408
  2009.329  1360.5409
  2009.335  1360.5410
  2009.337  1360.5411
  2009.340  1360.5410
  2009.343  1360.5411
  2009.345  1360.5413
  2009.348  1360.5411
  2009.351  1360.5410
  2009.354  1360.5409
  2009.356  1360.5408
  2009.359  1360.5408
  2009.362  1360.5408
  2009.364  1360.5409
  2009.367  1360.5411
  2009.370  1360.5413
  2009.372  1360.5414
  2009.375  1360.5415
  2009.378  1360.5419
  2009.380  1360.5424
  2009.383  1360.5430
  2009.386  1360.5436
  2009.388  1360.5443
  2009.391  1360.5449
  2009.394  1360.5457
  2009.396  1360.5465
  2009.399  1360.5471
  2009.402  1360.5477
  2009.405  1360.5483
  2009.407  1360.5488
  2009.410  1360.5491
  2009.413  1360.5493
  2009.415  1360.5494
  2009.418  1360.5496
  2009.421  1360.5497
  2009.423  1360.5498
  2009.426  1360.5498
  2009.429  1360.5498
  2009.431  1360.5498
  2009.434  1360.5498
  2009.437  1360.5498
  2009.439  1360.5500
  2009.442  1360.5502
  2009.445  1360.5505
  2009.448  1360.5508
  2009.450  1360.5511
  2009.453  1360.5518
  2009.456  1360.5521
  2009.458  1360.5524
  2009.461  1360.5525
  2009.464  1360.5524
  2009.466  1360.5526
  2009.469  1360.5531
  2009.472  1360.5538
  2009.474  1360.5546
  2009.477  1360.5552
  2009.480  1360.5558
  2009.482  1360.5563
  2009.485  1360.5566
  2009.488  1360.5569
  2009.490  1360.5570
  2009.493  1360.5571
  2009.496  1360.5569
  2009.501  1360.5568
  2009.504  1360.5565
  2009.507  1360.5564
  2009.509  1360.5564
  2009.512  1360.5566
  2009.515  1360.5568
  2009.517  1360.5569
  2009.520  1360.5570
  2009.523  1360.5573
  2009.526  1360.5577
  2009.528  1360.5582
  2009.531  1360.5588
  2009.534  1360.5592
  2009.536  1360.5592
  2009.539  1360.5592
  2009.542  1360.5594
  2009.544  1360.5601
  2009.547  1360.5609
  2009.550  1360.5616
  2009.552  1360.5623
  2009.555  1360.5626
  2009.558  1360.5630
  2009.560  1360.5634
  2009.563  1360.5638
  2009.566  1360.5641
  2009.568  1360.5643
  2009.571  1360.5647
  2009.574  1360.5651
  2009.577  1360.5654
  2009.579  1360.5659
  2009.582  1360.5664
  2009.585  1360.5670
  2009.587  1360.5675
  2009.590  1360.5679
  2009.593  1360.5681
  2009.595  1360.5682
  2009.598  1360.5686
  2009.601  1360.5692
  2009.604  1360.5696
  2009.606  1360.5697
  2009.609  1360.5699
  2009.612  1360.5706
  2009.614  1360.5714
  2009.617  1360.5723
  2009.620  1360.5734
  2009.622  1360.5745
  2009.625  1360.5757
  2009.628  1360.5768
  2009.630  1360.5780
  2009.633  1360.5791
  2009.636  1360.5801
  2009.638  1360.5812
  2009.641  1360.5822
  2009.644  1360.5831
  2009.646  1360.5842
  2009.649  1360.5852
  2009.652  1360.5862
  2009.655  1360.5869
  2009.657  1360.5878
  2009.660  1360.5884
  2009.663  1360.5887
  2009.665  1360.5892
  2009.668  1360.5898
  2009.671  1360.5906
  2009.673  1360.5914
  2009.676  1360.5920
  2009.679  1360.5927
  2009.681  1360.5934
  2009.684  1360.5941
  2009.687  1360.5950
  2009.689  1360.5959
  2009.692  1360.5969
  2009.695  1360.5977
  2009.698  1360.5980
  2009.700  1360.5984
  2009.703  1360.5990
  2009.706  1360.6000
  2009.708  1360.6012
  2009.711  1360.6023
  2009.714  1360.6035
  2009.716  1360.6046
  2009.719  1360.6056
  2009.722  1360.6066
  2009.724  1360.6075
  2009.727  1360.6083
  2009.730  1360.6088
  2009.732  1360.6090
  2009.735  1360.6088
  2009.738  1360.6084
  2009.740  1360.6082
  2009.743  1360.6082
  2009.746  1360.6083
  2009.751  1360.6086
  2009.754  1360.6091
  2009.757  1360.6097
  2009.759  1360.6105
  2009.762  1360.6113
  2009.765  1360.6119
  2009.767  1360.6129
  2009.770  1360.6139
  2009.773  1360.6149
  2009.776  1360.6157
  2009.778  1360.6166
  2009.781  1360.6174
  2009.784  1360.6183
  2009.786  1360.6191
  2009.789  1360.6200
  2009.792  1360.6207
  2009.794  1360.6215
  2009.797  1360.6221
  2009.800  1360.6229
  2009.802  1360.6239
  2009.805  1360.6250
  2009.808  1360.6259
  2009.810  1360.6267
  2009.813  1360.6276
  2009.816  1360.6285
  2009.818  1360.6296
  2009.821  1360.6307
  2009.824  1360.6318
  2009.827  1360.6331
  2009.829  1360.6340
  2009.832  1360.6350
  2009.835  1360.6361
  2009.837  1360.6371
  2009.840  1360.6383
  2009.843  1360.6395
  2009.845  1360.6407
  2009.848  1360.6418
  2009.851  1360.6428
  2009.854  1360.6436
  2009.856  1360.6439
  2009.859  1360.6443
  2009.862  1360.6445
  2009.864  1360.6447
  2009.867  1360.6450
  2009.870  1360.6451
  2009.872  1360.6453
  2009.875  1360.6454
  2009.878  1360.6455
  2009.880  1360.6456
  2009.883  1360.6459
  2009.886  1360.6461
  2009.888  1360.6462
  2009.891  1360.6465
  2009.894  1360.6469
  2009.896  1360.6475
  2009.899  1360.6481
  2009.902  1360.6490
  2009.905  1360.6499
  2009.907  1360.6508
  2009.910  1360.6516
  2009.913  1360.6525
  2009.918  1360.6534
  2009.921  1360.6542
  2009.923  1360.6547
  2009.926  1360.6553
  2009.929  1360.6558
  2009.931  1360.6562
  2009.934  1360.6565
  2009.937  1360.6566
  2009.939  1360.6569
  2009.942  1360.6571
  2009.945  1360.6575
  2009.948  1360.6580
  2009.950  1360.6584
  2009.953  1360.6589
  2009.956  1360.6594
  2009.958  1360.6600
  2009.961  1360.6606
  2009.964  1360.6611
  2009.966  1360.6617
  2009.969  1360.6622
  2009.972  1360.6628
  2009.974  1360.6637
  2009.977  1360.6646
  2009.980  1360.6655
  2009.982  1360.6664
  2009.985  1360.6671
  2009.988  1360.6677
  2009.990  1360.6685
  2009.993  1360.6692
  2009.996  1360.6698
  2009.999  1360.6705
  2010.001  1360.6711
  2010.004  1360.6719
  2010.007  1360.6725
  2010.009  1360.6733
  2010.012  1360.6740
  2010.015  1360.6747
  2010.017  1360.6753
  2010.020  1360.6760
  2010.023  1360.6769
  2010.026  1360.6776
  2010.028  1360.6785
  2010.031  1360.6791
  2010.034  1360.6799
  2010.036  1360.6805
  2010.039  1360.6815
  2010.042  1360.6825
  2010.044  1360.6837
  2010.047  1360.6849
  2010.050  1360.6862
  2010.052  1360.6870
  2010.055  1360.6876
  2010.058  1360.6882
  2010.060  1360.6888
  2010.063  1360.6896
  2010.066  1360.6907
  2010.068  1360.6918
  2010.071  1360.6930
  2010.074  1360.6943
  2010.077  1360.6954
  2010.079  1360.6960
  2010.082  1360.6963
  2010.085  1360.6963
  2010.087  1360.6963
  2010.090  1360.6967
  2010.093  1360.6973
  2010.095  1360.6980
  2010.098  1360.6989
  2010.101  1360.6997
  2010.104  1360.7006
  2010.106  1360.7014
  2010.109  1360.7025
  2010.112  1360.7039
  2010.114  1360.7052
  2010.117  1360.7065
  2010.120  1360.7078
  2010.122  1360.7091
  2010.125  1360.7103
  2010.128  1360.7117
  2010.130  1360.7129
  2010.133  1360.7140
  2010.136  1360.7150
  2010.138  1360.7159
  2010.141  1360.7168
  2010.144  1360.7175
  2010.146  1360.7184
  2010.149  1360.7191
  2010.152  1360.7196
  2010.155  1360.7198
  2010.157  1360.7198
  2010.168  1360.7200
  2010.171  1360.7203
  2010.173  1360.7208
  2010.176  1360.7217
  2010.179  1360.7225
  2010.181  1360.7235
  2010.184  1360.7246
  2010.187  1360.7257
  2010.189  1360.7268
  2010.192  1360.7280
  2010.195  1360.7290
  2010.198  1360.7301
  2010.200  1360.7314
  2010.203  1360.7328
  2010.206  1360.7343
  2010.208  1360.7356
  2010.211  1360.7368
  2010.214  1360.7379
  2010.216  1360.7390
  2010.219  1360.7401
  2010.222  1360.7413
  2010.224  1360.7424
  2010.227  1360.7435
  2010.230  1360.7444
  2010.232  1360.7450
  2010.235  1360.7451
  2010.238  1360.7451
  2010.240  1360.7449
  2010.243  1360.7452
  2010.246  1360.7455
  2010.249  1360.7456
  2010.251  1360.7458
  2010.254  1360.7462
  2010.257  1360.7465
  2010.259  1360.7472
  2010.262  1360.7479
  2010.265  1360.7487
  2010.267  1360.7495
  2010.270  1360.7502
  2010.273  1360.7510
  2010.276  1360.7520
  2010.278  1360.7531
  2010.281  1360.7540
  2010.284  1360.7548
  2010.286  1360.7556
  2010.289  1360.7566
  2010.292  1360.7571
  2010.294  1360.7573
  2010.297  1360.7581
  2010.300  1360.7589
  2010.302  1360.7598
  2010.305  1360.7605
  2010.308  1360.7610
  2010.310  1360.7614
  2010.313  1360.7617
  2010.316  1360.7620
  2010.318  1360.7621
  2010.321  1360.7621
  2010.324  1360.7621
  2010.327  1360.7618
  2010.329  1360.7618
  2010.335  1360.7621
  2010.337  1360.7627
  2010.340  1360.7633
  2010.343  1360.7640
  2010.345  1360.7646
  2010.348  1360.7655
  2010.351  1360.7665
  2010.354  1360.7677
  2010.356  1360.7689
  2010.359  1360.7704
  2010.362  1360.7717
  2010.364  1360.7728
  2010.367  1360.7738
  2010.370  1360.7748
  2010.372  1360.7758
  2010.375  1360.7765
  2010.378  1360.7769
  2010.380  1360.7771
  2010.383  1360.7776
  2010.386  1360.7781
  2010.388  1360.7787
  2010.391  1360.7792
  2010.394  1360.7797
  2010.396  1360.7800
  2010.399  1360.7805
  2010.402  1360.7810
  2010.405  1360.7815
  2010.407  1360.7820
  2010.410  1360.7826
  2010.413  1360.7832
  2010.415  1360.7834
  2010.418  1360.7833
  2010.421  1360.7834
  2010.423  1360.7839
  2010.426  1360.7848
  2010.429  1360.7855
  2010.431  1360.7861
  2010.434  1360.7865
  2010.437  1360.7866
  2010.439  1360.7866
  2010.442  1360.7865
  2010.445  1360.7866
  2010.448  1360.7867
  2010.450  1360.7875
  2010.453  1360.7883
  2010.456  1360.7896
  2010.458  1360.7909
  2010.461  1360.7921
  2010.464  1360.7935
  2010.466  1360.7944
  2010.469  1360.7952
  2010.472  1360.7958
  2010.474  1360.7964
  2010.477  1360.7970
  2010.480  1360.7976
  2010.482  1360.7980
  2010.485  1360.7985
  2010.488  1360.7987
  2010.490  1360.7993
  2010.493  1360.7999
  2010.496  1360.8007
  2010.501  1360.8016
  2010.504  1360.8026
  2010.507  1360.8038
  2010.509  1360.8048
  2010.512  1360.8057
  2010.515  1360.8063
  2010.517  1360.8070
  2010.520  1360.8077
  2010.523  1360.8086
  2010.526  1360.8092
  2010.528  1360.8099
  2010.531  1360.8105
  2010.534  1360.8112
  2010.536  1360.8121
  2010.539  1360.8129
  2010.542  1360.8134
  2010.544  1360.8136
  2010.547  1360.8135
  2010.550  1360.8135
  2010.552  1360.8137
  2010.555  1360.8141
