 Total solar irradiance (W/m2)
 -----------------------------
    year   31-day mean
  2009.335  1360.5417
  2009.337  1360.5472
  2009.340  1360.5524
  2009.343  1360.5571
  2009.345  1360.5613
  2009.348  1360.5647
  2009.351  1360.5684
  2009.354  1360.5704
  2009.356  1360.5725
  2009.359  1360.5748
  2009.362  1360.5771
  2009.364  1360.5779
  2009.367  1360.5785
  2009.370  1360.5793
  2009.372  1360.5802
  2009.375  1360.5798
  2009.378  1360.5791
  2009.380  1360.5789
  2009.383  1360.5796
  2009.386  1360.5809
  2009.388  1360.5834
  2009.391  1360.5862
  2009.394  1360.5892
  2009.396  1360.5922
  2009.399  1360.5938
  2009.402  1360.5918
  2009.405  1360.5892
  2009.407  1360.5854
  2009.410  1360.5837
  2009.413  1360.5833
  2009.415  1360.5819
  2009.418  1360.5790
  2009.421  1360.5750
  2009.423  1360.5702
  2009.426  1360.5656
  2009.429  1360.5618
  2009.431  1360.5591
  2009.434  1360.5565
  2009.437  1360.5547
  2009.439  1360.5532
  2009.442  1360.5519
  2009.445  1360.5520
  2009.448  1360.5532
  2009.450  1360.5537
  2009.453  1360.5536
  2009.456  1360.5549
  2009.458  1360.5568
  2009.461  1360.5582
  2009.464  1360.5591
  2009.466  1360.5571
  2009.469  1360.5533
  2009.472  1360.5496
  2009.474  1360.5468
  2009.477  1360.5443
  2009.480  1360.5426
  2009.482  1360.5410
  2009.485  1360.5404
  2009.488  1360.5398
  2009.490  1360.5397
  2009.493  1360.5367
  2009.496  1360.5349
  2009.501  1360.5326
  2009.504  1360.5306
  2009.507  1360.5295
  2009.509  1360.5297
  2009.512  1360.5303
  2009.515  1360.5308
  2009.517  1360.5310
  2009.520  1360.5314
  2009.523  1360.5322
  2009.526  1360.5332
  2009.528  1360.5333
  2009.531  1360.5336
  2009.534  1360.5343
  2009.536  1360.5361
  2009.539  1360.5383
  2009.542  1360.5396
  2009.544  1360.5402
  2009.547  1360.5415
  2009.550  1360.5435
  2009.552  1360.5460
  2009.555  1360.5488
  2009.558  1360.5510
  2009.560  1360.5507
  2009.563  1360.5487
  2009.566  1360.5457
  2009.568  1360.5430
  2009.571  1360.5403
  2009.574  1360.5385
  2009.577  1360.5367
  2009.579  1360.5364
  2009.582  1360.5345
  2009.585  1360.5343
  2009.587  1360.5345
  2009.590  1360.5344
  2009.593  1360.5336
  2009.595  1360.5334
  2009.598  1360.5331
  2009.601  1360.5317
  2009.604  1360.5314
  2009.606  1360.5320
  2009.609  1360.5321
  2009.612  1360.5337
  2009.614  1360.5341
  2009.617  1360.5344
  2009.620  1360.5347
  2009.622  1360.5338
  2009.625  1360.5325
  2009.628  1360.5321
  2009.630  1360.5325
  2009.633  1360.5317
  2009.636  1360.5304
  2009.638  1360.5297
  2009.641  1360.5288
  2009.644  1360.5291
  2009.646  1360.5299
  2009.649  1360.5306
  2009.652  1360.5308
  2009.655  1360.5304
  2009.657  1360.5302
  2009.660  1360.5297
  2009.663  1360.5303
  2009.665  1360.5311
  2009.668  1360.5316
  2009.671  1360.5320
  2009.673  1360.5317
  2009.676  1360.5321
  2009.679  1360.5319
  2009.681  1360.5333
  2009.684  1360.5372
  2009.687  1360.5394
  2009.689  1360.5411
  2009.692  1360.5426
  2009.695  1360.5444
  2009.698  1360.5466
  2009.700  1360.5488
  2009.703  1360.5513
  2009.706  1360.5546
  2009.708  1360.5570
  2009.711  1360.5585
  2009.714  1360.5583
  2009.716  1360.5580
  2009.719  1360.5581
  2009.722  1360.5577
  2009.724  1360.5573
  2009.727  1360.5566
  2009.730  1360.5565
  2009.732  1360.5562
  2009.735  1360.5575
  2009.738  1360.5612
  2009.740  1360.5635
  2009.743  1360.5658
  2009.746  1360.5676
  2009.751  1360.5698
  2009.754  1360.5718
  2009.757  1360.5732
  2009.759  1360.5771
  2009.762  1360.5812
  2009.765  1360.5854
  2009.767  1360.5887
  2009.770  1360.5914
  2009.773  1360.5935
  2009.776  1360.5931
  2009.778  1360.5916
  2009.781  1360.5864
  2009.784  1360.5831
  2009.786  1360.5802
  2009.789  1360.5776
  2009.792  1360.5736
  2009.794  1360.5699
  2009.797  1360.5660
  2009.800  1360.5636
  2009.802  1360.5625
  2009.805  1360.5620
  2009.808  1360.5625
  2009.810  1360.5636
  2009.813  1360.5647
  2009.816  1360.5663
  2009.818  1360.5691
  2009.821  1360.5709
  2009.824  1360.5704
  2009.827  1360.5706
  2009.829  1360.5723
  2009.832  1360.5767
  2009.835  1360.5814
  2009.837  1360.5872
  2009.840  1360.5927
  2009.843  1360.5963
  2009.845  1360.5992
  2009.848  1360.6022
  2009.851  1360.6062
  2009.854  1360.6085
  2009.856  1360.6112
  2009.859  1360.6161
  2009.862  1360.6199
  2009.864  1360.6238
  2009.867  1360.6248
  2009.870  1360.6241
  2009.872  1360.6230
  2009.875  1360.6232
  2009.878  1360.6239
  2009.880  1360.6246
  2009.883  1360.6256
  2009.886  1360.6262
  2009.888  1360.6265
  2009.891  1360.6267
  2009.894  1360.6277
  2009.896  1360.6294
  2009.899  1360.6309
  2009.902  1360.6320
  2009.905  1360.6338
  2009.907  1360.6375
  2009.910  1360.6403
  2009.913  1360.6393
  2009.918  1360.6348
  2009.921  1360.6268
  2009.923  1360.6219
  2009.926  1360.6218
  2009.929  1360.6229
  2009.931  1360.6235
  2009.934  1360.6230
  2009.937  1360.6210
  2009.939  1360.6201
  2009.942  1360.6177
  2009.945  1360.6144
  2009.948  1360.6115
  2009.950  1360.6104
  2009.953  1360.6085
  2009.956  1360.6068
  2009.958  1360.6021
  2009.961  1360.6001
  2009.964  1360.5995
  2009.966  1360.6017
  2009.969  1360.6038
  2009.972  1360.6061
  2009.974  1360.6085
  2009.977  1360.6122
  2009.980  1360.6176
  2009.982  1360.6232
  2009.985  1360.6287
  2009.988  1360.6306
  2009.990  1360.6283
  2009.993  1360.6245
  2009.996  1360.6233
  2009.999  1360.6290
  2010.001  1360.6390
  2010.004  1360.6521
  2010.007  1360.6583
  2010.009  1360.6570
  2010.012  1360.6544
  2010.015  1360.6528
  2010.017  1360.6519
  2010.020  1360.6490
  2010.023  1360.6460
  2010.026  1360.6461
  2010.028  1360.6472
  2010.031  1360.6494
  2010.034  1360.6528
  2010.036  1360.6587
  2010.039  1360.6660
  2010.042  1360.6741
  2010.044  1360.6783
  2010.047  1360.6805
  2010.050  1360.6807
  2010.052  1360.6823
  2010.055  1360.6865
  2010.058  1360.6890
  2010.060  1360.6877
  2010.063  1360.6842
  2010.066  1360.6847
  2010.068  1360.6865
  2010.071  1360.6930
  2010.074  1360.7056
  2010.077  1360.7175
  2010.079  1360.7290
  2010.082  1360.7357
  2010.085  1360.7390
  2010.087  1360.7410
  2010.090  1360.7451
  2010.093  1360.7527
  2010.095  1360.7594
  2010.098  1360.7655
  2010.101  1360.7722
  2010.104  1360.7800
  2010.106  1360.7866
  2010.109  1360.7909
  2010.112  1360.7939
  2010.114  1360.7964
  2010.117  1360.7968
  2010.120  1360.7955
  2010.122  1360.7955
  2010.125  1360.7994
  2010.128  1360.8049
  2010.130  1360.8105
  2010.133  1360.8154
  2010.136  1360.8195
  2010.138  1360.8219
  2010.141  1360.8274
  2010.144  1360.8370
  2010.146  1360.8456
  2010.149  1360.8462
  2010.152  1360.8409
  2010.155  1360.8341
  2010.157  1360.8280
  2010.168  1360.8258
  2010.171  1360.8245
  2010.173  1360.8246
  2010.176  1360.8239
  2010.179  1360.8223
  2010.181  1360.8195
  2010.184  1360.8185
  2010.187  1360.8181
  2010.189  1360.8153
  2010.192  1360.8087
  2010.195  1360.7985
  2010.198  1360.7853
  2010.200  1360.7728
  2010.203  1360.7618
  2010.206  1360.7551
  2010.208  1360.7527
  2010.211  1360.7526
  2010.214  1360.7511
  2010.216  1360.7501
  2010.219  1360.7493
  2010.222  1360.7501
  2010.224  1360.7517
  2010.227  1360.7546
  2010.230  1360.7567
  2010.232  1360.7581
  2010.235  1360.7572
  2010.238  1360.7555
  2010.240  1360.7568
  2010.243  1360.7621
  2010.246  1360.7666
  2010.249  1360.7678
  2010.251  1360.7649
  2010.254  1360.7594
  2010.257  1360.7531
  2010.259  1360.7479
  2010.262  1360.7463
  2010.265  1360.7474
  2010.267  1360.7456
  2010.270  1360.7437
  2010.273  1360.7434
  2010.276  1360.7476
  2010.278  1360.7585
  2010.281  1360.7740
  2010.284  1360.7902
  2010.286  1360.8060
  2010.289  1360.8181
  2010.292  1360.8268
  2010.294  1360.8331
  2010.297  1360.8398
  2010.300  1360.8470
  2010.302  1360.8534
  2010.305  1360.8583
  2010.308  1360.8624
  2010.310  1360.8625
  2010.313  1360.8607
  2010.316  1360.8585
  2010.318  1360.8557
  2010.321  1360.8531
  2010.324  1360.8494
  2010.327  1360.8453
  2010.329  1360.8413
  2010.335  1360.8373
  2010.337  1360.8352
  2010.340  1360.8339
  2010.343  1360.8325
  2010.345  1360.8297
  2010.348  1360.8251
  2010.351  1360.8173
  2010.354  1360.8112
  2010.356  1360.8083
  2010.359  1360.8076
  2010.362  1360.8069
  2010.364  1360.8054
  2010.367  1360.8038
  2010.370  1360.8015
  2010.372  1360.7976
  2010.375  1360.7959
  2010.378  1360.7942
  2010.380  1360.7913
  2010.383  1360.7863
  2010.386  1360.7793
  2010.388  1360.7733
  2010.391  1360.7672
  2010.394  1360.7607
  2010.396  1360.7546
  2010.399  1360.7494
  2010.402  1360.7450
  2010.405  1360.7429
  2010.407  1360.7434
  2010.410  1360.7451
  2010.413  1360.7472
  2010.415  1360.7490
  2010.418  1360.7527
  2010.421  1360.7539
  2010.423  1360.7542
  2010.426  1360.7540
  2010.429  1360.7535
  2010.431  1360.7548
  2010.434  1360.7606
  2010.437  1360.7675
  2010.439  1360.7712
  2010.442  1360.7731
  2010.445  1360.7739
  2010.448  1360.7725
  2010.450  1360.7703
  2010.453  1360.7693
  2010.456  1360.7689
  2010.458  1360.7675
  2010.461  1360.7660
  2010.464  1360.7657
  2010.466  1360.7660
  2010.469  1360.7648
  2010.472  1360.7628
  2010.474  1360.7625
  2010.477  1360.7642
  2010.480  1360.7688
  2010.482  1360.7761
  2010.485  1360.7817
  2010.488  1360.7853
  2010.490  1360.7867
  2010.493  1360.7875
  2010.496  1360.7882
  2010.501  1360.7906
  2010.504  1360.7935
  2010.507  1360.7993
  2010.509  1360.8077
  2010.512  1360.8164
  2010.515  1360.8210
  2010.517  1360.8213
  2010.520  1360.8190
  2010.523  1360.8162
  2010.526  1360.8151
  2010.528  1360.8177
  2010.531  1360.8225
  2010.534  1360.8307
  2010.536  1360.8391
  2010.539  1360.8450
  2010.542  1360.8466
  2010.544  1360.8418
  2010.547  1360.8351
  2010.550  1360.8306
  2010.552  1360.8291
  2010.555  1360.8298
  2010.558  1360.8318
  2010.560  1360.8342
  2010.563  1360.8350
  2010.566  1360.8339
  2010.568  1360.8308
  2010.571  1360.8317
  2010.574  1360.8362
  2010.577  1360.8425
  2010.579  1360.8483
  2010.582  1360.8530
  2010.585  1360.8575
  2010.587  1360.8601
  2010.590  1360.8616
  2010.593  1360.8610
  2010.595  1360.8588
  2010.598  1360.8597
  2010.601  1360.8627
  2010.604  1360.8657
  2010.606  1360.8683
  2010.609  1360.8696
  2010.612  1360.8674
  2010.614  1360.8604
  2010.617  1360.8479
  2010.620  1360.8334
  2010.622  1360.8213
  2010.625  1360.8163
  2010.628  1360.8204
  2010.630  1360.8297
  2010.633  1360.8383
  2010.636  1360.8440
  2010.638  1360.8490
  2010.641  1360.8533
  2010.644  1360.8566
  2010.646  1360.8606
  2010.649  1360.8634
  2010.652  1360.8666
  2010.655  1360.8684
  2010.657  1360.8699
  2010.660  1360.8702
  2010.663  1360.8712
  2010.665  1360.8713
  2010.668  1360.8698
  2010.671  1360.8677
  2010.673  1360.8662
  2010.676  1360.8649
  2010.679  1360.8657
  2010.681  1360.8682
  2010.684  1360.8706
  2010.687  1360.8694
  2010.689  1360.8635
  2010.692  1360.8553
  2010.695  1360.8467
  2010.698  1360.8495
  2010.700  1360.8557
  2010.703  1360.8650
  2010.706  1360.8745
  2010.708  1360.8818
  2010.711  1360.8856
  2010.714  1360.8840
  2010.716  1360.8810
  2010.719  1360.8779
  2010.722  1360.8737
  2010.724  1360.8672
  2010.727  1360.8615
  2010.730  1360.8578
  2010.732  1360.8577
  2010.735  1360.8566
  2010.738  1360.8536
  2010.740  1360.8486
  2010.743  1360.8441
  2010.746  1360.8402
  2010.751  1360.8369
  2010.754  1360.8344
  2010.757  1360.8337
  2010.759  1360.8329
  2010.762  1360.8317
  2010.765  1360.8260
  2010.767  1360.8201
  2010.770  1360.8156
  2010.773  1360.8130
  2010.776  1360.8131
  2010.778  1360.8110
  2010.781  1360.8071
  2010.784  1360.7939
  2010.786  1360.7854
  2010.789  1360.7820
  2010.792  1360.7817
  2010.794  1360.7817
  2010.797  1360.7817
  2010.800  1360.7799
  2010.802  1360.7791
  2010.805  1360.7817
  2010.808  1360.7878
  2010.810  1360.7955
  2010.813  1360.8041
  2010.816  1360.8104
  2010.818  1360.8137
  2010.821  1360.8164
  2010.824  1360.8184
  2010.827  1360.8192
  2010.829  1360.8190
  2010.832  1360.8154
  2010.835  1360.8145
  2010.837  1360.8163
  2010.840  1360.8186
  2010.843  1360.8196
  2010.845  1360.8198
  2010.848  1360.8231
  2010.851  1360.8275
  2010.854  1360.8314
  2010.856  1360.8376
  2010.859  1360.8458
  2010.862  1360.8575
  2010.864  1360.8706
  2010.867  1360.8823
  2010.870  1360.8842
  2010.872  1360.8785
  2010.875  1360.8721
  2010.878  1360.8676
  2010.880  1360.8661
  2010.883  1360.8649
  2010.886  1360.8629
  2010.888  1360.8562
  2010.891  1360.8436
  2010.894  1360.8307
  2010.896  1360.8151
  2010.899  1360.8020
  2010.902  1360.7927
  2010.905  1360.7906
  2010.907  1360.7936
  2010.910  1360.7991
  2010.913  1360.8043
  2010.918  1360.8108
  2010.921  1360.8142
  2010.923  1360.8167
  2010.926  1360.8176
  2010.929  1360.8185
  2010.931  1360.8206
  2010.934  1360.8225
  2010.937  1360.8226
  2010.939  1360.8210
  2010.942  1360.8179
  2010.945  1360.8131
  2010.948  1360.8109
  2010.950  1360.8098
  2010.953  1360.8104
  2010.956  1360.8177
  2010.958  1360.8287
  2010.961  1360.8413
  2010.964  1360.8466
  2010.966  1360.8480
  2010.969  1360.8485
  2010.972  1360.8536
  2010.974  1360.8619
  2010.977  1360.8749
  2010.980  1360.8898
  2010.982  1360.9072
  2010.985  1360.9210
  2010.988  1360.9302
  2010.990  1360.9302
  2010.993  1360.9233
  2010.996  1360.9128
  2010.999  1360.9032
  2011.001  1360.8976
  2011.004  1360.8951
  2011.007  1360.8916
  2011.009  1360.8856
  2011.012  1360.8777
  2011.015  1360.8668
  2011.017  1360.8525
  2011.020  1360.8385
  2011.023  1360.8292
  2011.026  1360.8247
  2011.028  1360.8250
  2011.031  1360.8230
  2011.034  1360.8223
  2011.036  1360.8223
  2011.039  1360.8223
  2011.042  1360.8243
  2011.044  1360.8236
  2011.047  1360.8257
  2011.050  1360.8286
  2011.052  1360.8337
  2011.055  1360.8386
  2011.058  1360.8444
  2011.060  1360.8496
  2011.063  1360.8524
  2011.066  1360.8525
  2011.068  1360.8527
  2011.071  1360.8538
  2011.074  1360.8566
  2011.077  1360.8513
  2011.079  1360.8414
  2011.082  1360.8315
  2011.085  1360.8207
  2011.087  1360.8107
  2011.090  1360.8014
  2011.093  1360.7938
  2011.095  1360.7888
  2011.098  1360.7893
  2011.101  1360.7968
  2011.104  1360.8068
  2011.106  1360.8134
  2011.109  1360.8168
  2011.112  1360.8207
  2011.114  1360.8262
  2011.117  1360.8301
  2011.120  1360.8260
  2011.122  1360.8198
  2011.125  1360.8125
  2011.128  1360.8030
  2011.130  1360.7893
  2011.133  1360.7781
  2011.136  1360.7684
  2011.138  1360.7538
  2011.141  1360.7333
  2011.144  1360.7094
  2011.146  1360.6896
  2011.149  1360.6802
  2011.152  1360.6808
  2011.155  1360.6869
  2011.157  1360.6949
  2011.168  1360.7108
  2011.171  1360.7289
  2011.173  1360.7433
  2011.176  1360.7539
  2011.179  1360.7623
  2011.181  1360.7665
  2011.184  1360.7657
  2011.187  1360.7750
  2011.189  1360.7822
  2011.192  1360.7854
  2011.195  1360.7875
  2011.198  1360.7920
  2011.200  1360.7998
  2011.203  1360.8083
  2011.206  1360.8173
  2011.208  1360.8320
  2011.211  1360.8567
  2011.214  1360.8873
  2011.216  1360.9159
  2011.219  1360.9423
  2011.222  1360.9723
  2011.224  1360.9994
  2011.227  1361.0228
  2011.230  1361.0504
  2011.232  1361.0836
  2011.235  1361.1163
  2011.238  1361.1414
  2011.240  1361.1534
  2011.243  1361.1547
  2011.246  1361.1479
  2011.249  1361.1339
  2011.251  1361.1183
  2011.254  1361.1056
  2011.257  1361.0968
  2011.259  1361.0912
  2011.262  1361.0902
  2011.265  1361.0986
  2011.267  1361.1108
  2011.270  1361.1143
  2011.273  1361.1172
  2011.276  1361.1227
  2011.278  1361.1299
  2011.281  1361.1396
  2011.284  1361.1504
  2011.286  1361.1625
  2011.289  1361.1722
  2011.292  1361.1757
  2011.294  1361.1716
  2011.297  1361.1622
  2011.300  1361.1536
  2011.302  1361.1483
  2011.305  1361.1417
  2011.308  1361.1357
  2011.310  1361.1309
  2011.313  1361.1259
  2011.316  1361.1195
  2011.318  1361.1168
  2011.321  1361.1178
  2011.324  1361.1213
  2011.327  1361.1248
  2011.329  1361.1295
  2011.335  1361.1392
  2011.337  1361.1542
  2011.340  1361.1681
  2011.343  1361.1831
  2011.345  1361.1973
  2011.348  1361.2072
  2011.351  1361.2129
  2011.354  1361.2213
  2011.356  1361.2284
  2011.359  1361.2340
  2011.362  1361.2380
  2011.364  1361.2371
  2011.367  1361.2306
  2011.370  1361.2220
  2011.372  1361.2087
  2011.375  1361.1958
  2011.378  1361.1854
  2011.380  1361.1776
  2011.383  1361.1703
  2011.386  1361.1653
  2011.388  1361.1638
  2011.391  1361.1655
  2011.394  1361.1685
  2011.396  1361.1704
  2011.399  1361.1704
  2011.402  1361.1676
  2011.405  1361.1633
  2011.407  1361.1592
  2011.410  1361.1547
  2011.413  1361.1520
  2011.415  1361.1505
  2011.418  1361.1483
  2011.421  1361.1454
  2011.423  1361.1459
  2011.426  1361.1442
  2011.429  1361.1421
  2011.431  1361.1403
  2011.434  1361.1390
  2011.437  1361.1382
  2011.439  1361.1410
  2011.442  1361.1462
  2011.445  1361.1509
  2011.448  1361.1564
  2011.450  1361.1636
  2011.453  1361.1674
  2011.456  1361.1675
  2011.458  1361.1667
  2011.461  1361.1635
  2011.464  1361.1606
  2011.466  1361.1587
  2011.469  1361.1558
  2011.472  1361.1525
  2011.474  1361.1465
  2011.477  1361.1376
  2011.480  1361.1276
  2011.482  1361.1183
  2011.485  1361.1128
  2011.488  1361.1132
  2011.490  1361.1172
  2011.493  1361.1240
  2011.496  1361.1304
  2011.501  1361.1353
  2011.504  1361.1412
  2011.507  1361.1462
  2011.509  1361.1510
  2011.512  1361.1547
  2011.515  1361.1592
  2011.517  1361.1650
  2011.520  1361.1691
  2011.523  1361.1692
  2011.526  1361.1635
  2011.528  1361.1542
  2011.531  1361.1428
  2011.534  1361.1282
  2011.536  1361.1049
  2011.539  1361.0736
  2011.542  1361.0374
  2011.544  1360.9928
  2011.547  1360.9518
  2011.550  1360.9203
  2011.552  1360.9003
  2011.555  1360.8894
  2011.558  1360.8782
  2011.560  1360.8693
  2011.563  1360.8655
  2011.566  1360.8685
  2011.568  1360.8772
  2011.571  1360.8873
  2011.574  1360.8938
  2011.577  1360.8955
  2011.579  1360.8934
  2011.582  1360.8918
  2011.585  1360.8927
  2011.587  1360.8954
  2011.590  1360.8929
  2011.593  1360.8844
  2011.595  1360.8759
  2011.598  1360.8655
  2011.601  1360.8524
  2011.604  1360.8447
  2011.606  1360.8452
  2011.609  1360.8538
  2011.612  1360.8667
  2011.614  1360.8789
  2011.617  1360.8912
  2011.620  1360.9097
  2011.622  1360.9396
  2011.625  1360.9751
  2011.628  1361.0183
  2011.630  1361.0591
  2011.633  1361.0929
  2011.636  1361.1151
  2011.638  1361.1257
  2011.641  1361.1334
  2011.644  1361.1436
  2011.646  1361.1504
  2011.649  1361.1517
  2011.652  1361.1487
  2011.655  1361.1428
  2011.657  1361.1351
  2011.660  1361.1289
  2011.663  1361.1199
  2011.665  1361.1085
  2011.668  1361.0991
  2011.671  1361.0909
  2011.673  1361.0887
  2011.676  1361.0979
  2011.679  1361.1144
  2011.681  1361.1392
  2011.684  1361.1663
  2011.687  1361.1752
  2011.689  1361.1610
  2011.692  1361.1256
  2011.695  1361.0782
  2011.698  1361.0331
  2011.700  1360.9966
  2011.703  1360.9701
  2011.706  1360.9481
  2011.708  1360.9342
  2011.711  1360.9340
  2011.714  1360.9468
  2011.716  1360.9585
  2011.719  1360.9701
  2011.722  1360.9801
  2011.724  1360.9872
  2011.727  1360.9911
  2011.730  1360.9963
  2011.732  1360.9999
  2011.735  1361.0044
  2011.738  1361.0067
  2011.740  1361.0037
  2011.743  1360.9977
  2011.746  1360.9930
  2011.751  1360.9873
  2011.754  1360.9823
  2011.757  1360.9841
  2011.759  1360.9944
  2011.762  1361.0068
  2011.765  1361.0114
  2011.767  1361.0074
  2011.770  1360.9990
  2011.773  1360.9956
  2011.776  1361.0013
  2011.778  1361.0165
  2011.781  1361.0389
  2011.784  1361.0605
  2011.786  1361.0833
  2011.789  1361.1040
  2011.792  1361.1232
  2011.794  1361.1451
  2011.797  1361.1583
  2011.800  1361.1549
  2011.802  1361.1405
  2011.805  1361.1156
  2011.808  1361.0896
  2011.810  1361.0642
  2011.813  1361.0460
  2011.816  1361.0320
  2011.818  1361.0256
  2011.821  1361.0287
  2011.824  1361.0453
  2011.827  1361.0753
  2011.829  1361.1072
  2011.832  1361.1365
  2011.835  1361.1705
  2011.837  1361.2029
  2011.840  1361.2253
  2011.843  1361.2372
  2011.845  1361.2406
  2011.848  1361.2446
  2011.851  1361.2489
  2011.854  1361.2531
  2011.856  1361.2581
  2011.859  1361.2629
  2011.862  1361.2677
  2011.864  1361.2766
  2011.867  1361.2919
  2011.870  1361.3058
  2011.872  1361.3174
  2011.875  1361.3240
  2011.878  1361.3214
  2011.880  1361.3135
  2011.883  1361.3124
  2011.886  1361.3248
  2011.888  1361.3528
  2011.891  1361.3905
  2011.894  1361.4362
  2011.896  1361.4778
  2011.899  1361.5104
  2011.902  1361.5353
  2011.905  1361.5498
  2011.907  1361.5525
  2011.910  1361.5463
  2011.913  1361.5393
  2011.918  1361.5334
  2011.921  1361.5280
  2011.923  1361.5209
  2011.926  1361.5123
  2011.929  1361.5039
  2011.931  1361.4915
  2011.934  1361.4768
  2011.937  1361.4648
  2011.939  1361.4572
  2011.942  1361.4515
  2011.945  1361.4456
  2011.948  1361.4423
  2011.950  1361.4396
  2011.953  1361.4376
  2011.956  1361.4362
  2011.958  1361.4337
  2011.961  1361.4293
  2011.964  1361.4254
  2011.966  1361.4274
  2011.969  1361.4302
  2011.972  1361.4330
  2011.974  1361.4307
  2011.977  1361.4180
  2011.980  1361.3964
  2011.982  1361.3723
  2011.985  1361.3574
  2011.988  1361.3475
  2011.990  1361.3408
  2011.993  1361.3328
  2011.996  1361.3245
  2011.999  1361.3184
  2012.001  1361.3159
  2012.004  1361.3081
  2012.007  1361.2936
  2012.009  1361.2744
  2012.012  1361.2502
  2012.015  1361.2355
  2012.017  1361.2333
  2012.020  1361.2395
  2012.023  1361.2511
  2012.026  1361.2677
  2012.028  1361.2872
  2012.031  1361.3027
  2012.034  1361.3110
  2012.036  1361.3148
  2012.039  1361.3149
  2012.042  1361.3140
  2012.044  1361.3138
  2012.047  1361.3148
  2012.050  1361.3184
  2012.052  1361.3223
  2012.055  1361.3247
  2012.058  1361.3269
  2012.060  1361.3319
  2012.063  1361.3378
  2012.066  1361.3434
  2012.068  1361.3364
  2012.071  1361.3214
  2012.074  1361.3064
  2012.077  1361.2977
  2012.079  1361.2953
  2012.082  1361.2941
  2012.085  1361.2889
  2012.087  1361.2870
  2012.090  1361.2928
  2012.093  1361.3030
  2012.095  1361.3121
  2012.098  1361.3198
  2012.101  1361.3242
  2012.104  1361.3252
  2012.106  1361.3239
  2012.109  1361.3217
  2012.112  1361.3217
  2012.114  1361.3237
  2012.117  1361.3254
  2012.120  1361.3260
  2012.122  1361.3274
  2012.125  1361.3286
  2012.128  1361.3319
  2012.130  1361.3320
  2012.133  1361.3131
  2012.136  1361.2777
  2012.138  1361.2296
  2012.141  1361.1853
  2012.144  1361.1515
  2012.146  1361.1309
  2012.149  1361.1241
  2012.152  1361.1320
  2012.155  1361.1450
  2012.157  1361.1531
  2012.160  1361.1533
  2012.168  1361.1478
  2012.171  1361.1418
  2012.173  1361.1385
  2012.176  1361.1384
  2012.179  1361.1387
  2012.181  1361.1418
  2012.184  1361.1538
  2012.187  1361.1641
  2012.189  1361.1715
  2012.192  1361.1750
  2012.195  1361.1729
  2012.198  1361.1648
  2012.200  1361.1550
  2012.203  1361.1462
  2012.206  1361.1422
  2012.208  1361.1429
  2012.211  1361.1445
  2012.214  1361.1445
  2012.216  1361.1416
  2012.219  1361.1407
  2012.222  1361.1548
  2012.224  1361.1852
  2012.227  1361.2295
  2012.230  1361.2722
  2012.232  1361.3058
  2012.235  1361.3286
  2012.238  1361.3394
  2012.240  1361.3392
  2012.243  1361.3367
  2012.246  1361.3386
  2012.249  1361.3462
  2012.251  1361.3578
  2012.254  1361.3669
  2012.257  1361.3656
  2012.259  1361.3521
  2012.262  1361.3275
  2012.265  1361.2958
  2012.267  1361.2640
  2012.270  1361.2396
  2012.273  1361.2262
  2012.276  1361.2216
  2012.278  1361.2242
  2012.281  1361.2299
  2012.284  1361.2325
  2012.286  1361.2323
  2012.289  1361.2249
  2012.292  1361.2091
  2012.294  1361.1915
  2012.297  1361.1815
  2012.300  1361.1771
  2012.302  1361.1763
  2012.305  1361.1724
  2012.308  1361.1639
  2012.310  1361.1454
  2012.313  1361.1162
  2012.316  1361.0792
  2012.318  1361.0420
  2012.321  1361.0155
  2012.324  1361.0061
  2012.327  1361.0077
  2012.329  1361.0101
  2012.335  1361.0100
  2012.337  1361.0009
  2012.340  1360.9873
  2012.343  1360.9786
  2012.345  1360.9835
  2012.348  1361.0052
  2012.351  1361.0399
  2012.354  1361.0750
  2012.356  1361.0996
  2012.359  1361.1112
  2012.362  1361.1117
  2012.364  1361.1052
  2012.367  1361.0959
  2012.370  1361.0870
  2012.372  1361.0839
  2012.375  1361.0892
  2012.378  1361.1039
  2012.380  1361.1235
  2012.383  1361.1362
  2012.386  1361.1388
  2012.388  1361.1283
  2012.391  1361.1173
  2012.394  1361.1207
  2012.396  1361.1409
  2012.399  1361.1801
  2012.402  1361.2332
  2012.405  1361.2847
  2012.407  1361.3092
  2012.410  1361.3035
  2012.413  1361.2769
  2012.415  1361.2450
  2012.418  1361.2216
  2012.421  1361.2115
  2012.423  1361.2166
  2012.426  1361.2289
  2012.429  1361.2368
  2012.431  1361.2363
  2012.434  1361.2278
  2012.437  1361.2172
  2012.439  1361.2101
  2012.442  1361.2028
  2012.445  1361.1967
  2012.448  1361.1918
  2012.450  1361.1888
  2012.453  1361.1880
  2012.456  1361.1782
  2012.458  1361.1560
  2012.461  1361.1207
  2012.464  1361.0800
  2012.466  1361.0459
  2012.469  1361.0291
  2012.472  1361.0375
  2012.474  1361.0586
  2012.477  1361.0648
  2012.480  1361.0420
  2012.482  1360.9944
  2012.485  1360.9353
  2012.488  1360.8782
  2012.490  1360.8425
  2012.493  1360.8314
  2012.496  1360.8462
  2012.501  1360.8744
  2012.504  1360.8959
  2012.507  1360.9048
  2012.509  1360.9017
  2012.512  1360.8951
  2012.515  1360.8876
